	Master	IT	Mod	1	2	3	4	5	6	7	8	9	10	11	12	13	14
17466	P06733	86.0	N-Term(TMTpro); K10(TMTproK8)	0.0	730.3286580394793	822.7010239646729	549.7839995589209	473.7480939604286	770.5316822202535	663.206766081187	678.9092212843537	667.1697324919174	488.78915222368994	674.6317347019483	577.3298226391256	623.0091017706638	22974.218549313588
17467	P25789	86.0	N-Term(TMTpro); K9(TMTproK8)	0.0	609.0505461869543	531.7608683788353	266.96374798616523	485.6335139547559	612.6233088663143	482.24361692831144	462.88496296574294	612.9315014599902	458.4459017323454	462.619121310388	627.6745672477471	500.7436074407922	8774.892667983178
17469	P48509	86.0	N-Term(TMTpro); C6(Carbamidomethyl); R9(Label:13C(6)15N(4))	0.0	290.982905107594	438.9343346770697	130.87193073666754	176.56063464973886	283.5452005754787	341.9254742828948	243.21713273671458	306.20729370480103	111.1055472277908	247.50676481911887	284.1053127088576	221.4741355135784	2646.043454806603
17470	P31327	34.378	N-Term(TMTpro); K12(TMTproK8)														
17471	P30050	13.425	N-Term(TMTpro); C11(Carbamidomethyl); R16(Label:13C(6)15N(4))														
17472	P30050	86.0	N-Term(TMTpro); C11(Carbamidomethyl); R16(Label:13C(6)15N(4))	0.0	290.39599212640377	319.9328419964574	107.42909143165105	103.92018561235136	227.2036875639505	272.80100962861655	227.73249849057373	258.30698470531087	198.85611403846536	298.8275540220605	273.0461775948981	303.86760548521994	4999.106517123352
17473	Q9P0L0	86.0	N-Term(TMTpro); K14(TMTproK8)	0.0	207.28791942499902	23.323621213784463	0.0	0.0	121.19244880228302	32.949284701792294	69.59761402191975	0.0	0.0	0.0	165.17996816557206	85.90443460892175	7091.453106916625
17475	O43707	86.0	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	283.36719978186716	546.0231933559462	276.88965785008554	300.95158529658056	350.67176678816486	354.59330450135326	287.7883416094294	312.8217375448046	367.23604898858366	366.3119229600702	458.2988246169357	364.4861659548392	10714.613961109719
17477	P04792	9.101	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	4313.621904032092	4894.938539815817	2765.637289289406	2935.1910793065945	3928.3707681443316	3930.616462208722	3837.91461850967	3937.557225590051	2657.289334288736	3251.2662890869624	3997.894286478873	4142.7333173850875	46874.70187873813
17478	P21333	23.769000000000002	N-Term(TMTpro); K12(TMTproK8)	0.0	728.1156305713457	867.2923972134945	0.0	100.81870430540539	204.0574891361507	295.5298619204427	217.69782733437842	423.24491516508215	0.0	426.92412404797005	623.4951001320269	354.5496918709514	53023.40235486251
17479	P06748	43.256	N-Term(TMTpro); K9(TMTproK8)	0.0	2034.9477833662443	2435.581824851698	1578.7158229938484	1238.5958755344602	1722.5796833483366	2278.0873330627983	1786.7567225887763	2040.3724767369065	1923.0821514779275	2219.558970953408	2629.7644785489492	2041.5843591579012	20143.767048885173
17480	P00338	86.0	N-Term(TMTpro); K9(TMTproK8)	0.0	387.66589347169906	563.854475204688	353.737388302402	294.91462573401077	484.58913338450316	495.9436741034758	455.81767076742176	336.82549378056206	279.868890791995	402.8318609657331	638.2212419527807	661.3983309994358	21739.680749859395
17481	P62258	5.683	N-Term(TMTpro); K11(TMTproK8)	0.0	2229.515834343424	1700.8041014854562	1141.4762975100793	789.4636116821157	614.2572237310205	1708.1418435537807	2422.326616044721	834.7906269082032	348.9010213816755	915.3989836004739	1826.4400226318003	1172.339751324037	67187.1807164031
17482	P14618	86.0	N-Term(TMTpro); R14(Label:13C(6)15N(4))	0.0	411.6950025058105	452.14434162709733	210.65391159037506	308.8472596417661	432.58065536723996	381.14719624968075	550.0463174587052	482.60609131411354	240.12361302169427	408.19883438326053	376.82961552061033	344.04590609980846	14406.444754245598
17483	P61289	86.0	N-Term(TMTpro); R1(Label:13C(6)15N(4)); C5(Carbamidomethyl); K13(TMTproK8)	0.0	378.2196620739089	575.9498391224397	406.32541398956664	247.01829697712242	477.59299648102797	369.7558508087543	315.2882390494856	565.6830110673372	435.3245220936042	368.44484063190384	573.0361135177541	379.49178460324447	7058.719770204083
17484	P09382	31.456999999999997	N-Term(TMTpro); C6(Carbamidomethyl); R12(Label:13C(6)15N(4))	0.0	1649.1307181035158	1581.1018928786589	692.3678614913006	1037.1541542096925	1396.199700473108	1493.079740497672	1340.1313627753398	1492.9820645302711	1325.767350624581	1608.0920071612286	1698.716090842901	1319.917424063738	19421.872855766793
17485	P63220	63.226000000000006	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	1343.3111570779906	1516.7728187364555	654.9328498532554	664.4838142840063	1271.2174419855423	1081.4691341565403	1442.9615218327754	1310.394055293394	1008.0918808922229	1292.0598602741898	1711.0830988905273	1293.1024044998635	27943.440281554922
17486	P62258	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	987.1522381553566	1235.1932400097955	845.272529089453	478.0539556455212	911.384082570413	903.6813371032151	864.9224083138454	838.1438938723675	773.2288712223101	847.7148850981591	1136.0752772290782	793.8345361986455	23393.901280877508
17487	O43390; O60506	86.0	N-Term(TMTpro); R12(Label:13C(6)15N(4))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8604.547143624677
17488	P14618	13.247	N-Term(TMTpro); R14(Label:13C(6)15N(4))	0.0	0.0	0.0	0.0	0.0	414.65838890277337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23351.70705531322
17489	O00622	82.816	N-Term(TMTpro); C8(Carbamidomethyl); R9(Label:13C(6)15N(4))	0.0	2597.4654192446883	2550.528086024239	2051.9049074065297	2218.1246985802686	2156.230983157885	2050.726465582112	2585.253803459726	2845.851369830499	2379.8335922741294	2305.6187180414777	2057.512106589495	2118.6983756949544	1847.172256376856
17490	P10809	16.125999999999998	N-Term(TMTpro); K12(TMTproK8)	0.0	316.7045195423839	203.74162298269948	0.0	0.0	71.83134811185755	63.20158315481649	323.28575782925327	236.3579363181052	0.0	533.3870363540359	450.75839360596046	180.08293435213682	28915.33350842321
17491	P08758	86.0	N-Term(TMTpro); K8(TMTproK8)	0.0	226.81833489678206	337.68301475105795	0.0	0.0	252.58551669717508	50.56608137666467	103.228356774046	158.44991704453355	133.1991382175122	120.63688090104324	280.3465556526371	165.4007976608002	16074.902917447032
17492	Q08211	86.0	N-Term(TMTpro); R13(Label:13C(6)15N(4))	0.0	167.32570287866724	133.6862849439815	282.616661297601	198.96738773969537	117.4356845479117	349.1436862645144	182.1114716426514	302.5681891734889	146.82838978384916	222.6298003464808	292.34529540623566	209.948293819406	1419.206007233754
17493	P16401	86.0	N-Term(TMTpro); K12(TMTproK8)	0.0	360.26109887943596	380.51946736554385	328.7400073103805	262.4739706370393	358.481208234282	398.9271527170257	379.2741970790672	218.03923454306243	301.7723893461979	338.71084475041505	491.1048870817955	390.45436838546664	10649.780635792944
17494	Q15056	86.0	N-Term(TMTpro); R21(Label:13C(6)15N(4)); R23(Label:13C(6)15N(4))	0.0	100.47974985746873	122.21854156122754	0.0	0.0	142.70839427117107	58.76228837734925	91.70078936453388	77.02974635211194	90.92895864248567	49.47197012379638	299.1386882330844	114.65596779517023	0.0
17495	P22234	86.0	N-Term(TMTpro); K18(TMTproK8)	0.0	481.4217783998053	623.2978954899327	482.9441347438736	415.24971523246364	551.1245804732291	565.4312357065073	562.9011554539645	570.8400318271185	564.3833334071417	453.61068959735024	649.041915822784	597.6686324326897	7993.56368333713
17496	P49327	86.0	N-Term(TMTpro); R14(Label:13C(6)15N(4))	0.0	102.87470400657139	418.0700082670569	271.62985391746497	358.63009372248143	552.963013534179	233.9473698748293	698.3184424179049	311.28506042926847	267.53570762225536	198.4757140627553	636.1622349764884	492.99688446097935	6044.673247599785
17497	P04406	33.758	N-Term(TMTpro); C13(Carbamidomethyl); R14(Label:13C(6)15N(4))	0.0	1059.2113210292969	1263.899654322482	529.5769967147197	469.3330308996668	1088.0114996304637	964.7341708113348	962.9732405271685	1004.5967212458526	621.8179594303023	836.5801727518757	1204.997571239915	931.8689022766699	21512.32797485084
17498	P61353	26.799	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	805.5594798911993	873.8782584272344	493.86119813246705	549.9805902640351	1167.5544021917244	798.6337850567857	1040.324730129902	1172.2854837561877	1008.1472274037983	1194.4989609398676	2564.8066294288524	1358.312703045372	10384.834689767116
17499	Q71U36; Q9BQE3; P68366	86.0	N-Term(TMTpro); K12(TMTproK8)	0.0	113.54894687351288	239.0356308141715	65.42503219779843	82.26491421337272	92.95079936906399	195.23897136013215	187.79558121360623	148.7097984470136	109.0518922453499	222.82961821968973	243.1225506978622	177.11372077454467	3953.8812352436803
17500	P35579	27.229	N-Term(TMTpro); R14(Label:13C(6)15N(4))	0.0	658.7181850384154	862.8784173722643	187.31963359402198	0.0	808.9680369034795	189.35336132309158	892.9715873441642	694.3144714091663	389.3636552961666	401.7318383366933	959.5327273671696	898.5754513590537	22958.737643137705
17501	P00338	14.685	N-Term(TMTpro); K11(TMTproK8)	0.0	1559.3616843826796	1824.0380547796601	1529.3664146276044	1737.9125454058146	1862.6872242440315	1893.3768983871353	1887.4834611533304	1655.6804407856591	1724.2502743956336	1432.6926628243216	2358.2279976068157	1892.2200706597725	40362.079110314415
17502	Q15149	63.632	N-Term(TMTpro); R8(Label:13C(6)15N(4))	0.0	1399.738070792399	1019.5884022149598	1174.1691672127868	1319.7647211692597	1701.2098381147825	1730.3374902697024	1560.4346968633208	1832.6993279165417	2115.4410357642514	2177.4438338585815	2462.613874257636	2489.318798364653	6638.914873726256
17503	P08729; P08729	83.155	N-Term(TMTpro); R12(Label:13C(6)15N(4))	0.0	141.42232415421995	221.9421383142194	0.0	0.0	145.26736198881918	208.74403348209307	86.18936054503956	170.84214987515452	0.0	73.33604365597012	251.09651093490174	280.83030689840643	23493.387669581873
17504	P07355	8.793	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	3722.275348091183	4934.235512080639	3760.552285217316	4221.097692744997	4582.507503763669	4161.561235891846	5281.988444407587	4417.413077678209	3592.398128282726	3809.6850240504277	4910.377132981679	3952.512733773747	92958.37983173631
17505	Q15582	86.0	N-Term(TMTpro); C4(Carbamidomethyl); C9(Carbamidomethyl); K15(TMTproK8)	0.0	400.44601337387894	713.5488039706158	257.7065539569901	295.73563259199454	556.305810470107	377.63075926541137	481.4097107700147	441.28099610106824	401.52068424172194	552.3144152424845	506.83089005201396	400.3365684572939	5852.171732262426
17506	P22314	86.0	N-Term(TMTpro); C8(Carbamidomethyl); R13(Label:13C(6)15N(4))														
17507	P21333	86.0	N-Term(TMTpro); K13(TMTproK8)	0.0	47.06904394225319	131.75835673589188	12.860661137212674	91.08328349768328	22.78675961956594	118.43916645799345	125.68607932297994	61.995550159645404	29.722056198034807	109.3988644650243	235.82879886393528	113.41014544241773	11534.638535799166
17508	Q15233	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	562.3134384876379	582.2702405760434	338.2211318508412	371.6768096986026	604.5580126939684	593.648315117043	655.4610132275955	604.9321081626686	458.3546798127761	589.508852681928	569.2904027263215	494.1663379977632	9659.78278732088
17509	P53999	13.708	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	1150.1055731304714	1931.4859785551484	1206.1059916263603	1163.1638107332187	1611.7575693895255	1941.808310493212	1493.3350034964797	1455.447867312273	1178.817757994424	1192.527529341423	1230.8927106267852	1632.8309050586677	49311.39402147038
17510	P67809	37.391999999999996	N-Term(TMTpro); K19(TMTproK8)	0.0	1039.2351188228215	1237.7004499072484	433.96488908242463	924.4113364169307	1432.120698334743	1442.953313176017	1139.8276882465623	1397.056925519025	918.0748802734065	947.7837136659489	1114.2403024936923	1183.2486767964099	11502.973804895586
17511	P46778	47.812	N-Term(TMTpro); K15(TMTproK8)	0.0	413.01029647367886	269.3193453552417	0.0	0.0	303.950255662372	412.20083152258894	268.1941915923994	381.0968391372685	0.0	232.33911984251017	266.802023136614	303.33803209639655	8934.97584433489
17512	P55809	86.0	N-Term(TMTpro); C4(Carbamidomethyl); K11(TMTproK8)	0.0	245.5663834752246	225.2814099464245	125.33580785287927	202.2364702704822	149.75227726380825	187.39498629933507	228.3278953999315	249.19586762241806	100.96235168187218	230.39712415444535	386.54183741003146	250.56806624757553	6682.798851786674
17513	P21333	25.086	N-Term(TMTpro); K12(TMTproK8)	0.0	374.318322775518	1022.9352909191175	344.10735622099423	211.42841773226633	469.8751595150277	893.3141901140434	886.2941775177169	560.392834876508	650.3566073307197	785.5699280838671	1177.532005015833	940.3759898876742	25724.876962047936
17514	P24844; O14950	66.581	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	1610.0168040018289	1859.1418523810767	1100.9948272818565	1150.60294956722	1521.0890770422648	1549.7536831820294	1520.5310133522476	1389.1714257773538	1184.1037675391194	1286.0204819472137	1466.3129870368116	1542.7284497521482	20689.595407494344
17515	P62857	78.764	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	957.161243944382	751.0568562141762	105.87946213129794	109.6443286155802	608.1519104755896	602.9848129290208	689.4519971310274	751.147517524782	252.8026922403867	402.672391174372	660.04709442779	677.31435003673	16844.788258812925
17516	P21333	17.521	N-Term(TMTpro); K13(TMTproK8)	0.0	99.59152084123662	94.41202487966939	0.0	0.0	37.175692663493464	742.7519234375668	143.69894322490245	130.45941020406963	0.0	759.9537681212505	493.4820782221086	87.97763585482608	44200.55452236364
17517	P11142; P0DMV9	21.005	N-Term(TMTpro); R13(Label:13C(6)15N(4))	0.0	1297.5811227355475	1222.567310038451	0.0	0.0	994.6719298189721	1143.3847069110388	1225.5188085619898	1188.5055677542491	527.0070616126075	890.2994876265743	1325.156408105333	1470.9407703558068	38715.830237221046
17518	P05783	86.0	N-Term(TMTpro); R12(Label:13C(6)15N(4))	0.0	163.00288892789717	108.29520993578751	42.14782225729607	49.33427926067759	216.8112995419117	233.56861501504352	219.1985068687186	243.74676623343544	0.0	116.43269753593938	406.0383449194611	220.58071514801702	18953.2846929932
17519	P10599	86.0	N-Term(TMTpro); K13(TMTproK8)	0.0	705.416413476903	732.4433395634842	508.66776966494115	534.3609047221499	848.2889173508128	760.8545813439512	792.837897008466	740.7736110470244	454.5221567327227	679.6180329347573	610.60517805833	752.05083421573	20067.7056189957
17520	P07900	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	670.7712332328821	760.5156184592412	595.8078395915339	317.4515444962152	658.5313468413912	603.6467638802645	572.1665523971989	664.4133341905869	640.5226838399261	626.5758272339821	867.3621537327509	722.6788630399491	9617.80805357473
17521	P00338	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	460.7868536777361	531.7068629667169	319.4599217070968	377.79682711813666	455.36691355550454	461.90144597443214	575.3000253776531	497.6188964826325	411.3717134261308	424.1085603047577	488.81411895336885	550.1536632020178	12483.520874894979
17522	P78371	80.067	N-Term(TMTpro); R12(Label:13C(6)15N(4))	0.0	631.1805601381707	769.4360778010057	478.690312801225	363.43349433658136	578.2530476328361	646.0021082434118	611.4863730096372	594.8279053903136	532.1762639292895	588.4127351751922	877.4520139847314	563.6730161941873	13404.59262190256
17523	Q9NZN4	53.201	N-Term(TMTpro); R12(Label:13C(6)15N(4))	0.0	396.15910618205817	766.3751035149635	453.48030567333944	310.20136235843984	646.4560799268984	411.3724535800716	436.33418920039594	780.431719533538	536.5170429375667	346.5396076885668	928.4250599444413	551.5232696962316	8897.288779956043
17524	P43243	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	374.45068238985687	612.2998488850493	194.88928345924785	249.49856949889977	508.62467232396773	490.5468243122915	398.7396566685593	384.74189967136715	406.27595858724465	393.4468828451995	536.1124803083709	503.81297580707917	6086.6542661063395
17525	P14324	86.0	N-Term(TMTpro); K23(TMTproK8)	0.0	143.25188618723297	107.94880346194651	64.61150461734172	139.16122418018887	171.1489601695368	194.73798640889555	175.98985866103766	108.04263625427842	103.82599196569112	204.56134643285446	106.3400586094678	313.8830002263816	7239.796830370391
17526	P63104; P31947; P31946; Q04917; P61981; P27348; P62258	15.828	N-Term(TMTpro); K8(TMTproK8)	0.0	2291.858387122159	2453.201450315487	1432.756716824648	1316.9901045685594	1974.8405048170746	1784.7594630791825	2561.9121873658532	2265.2339548347063	1176.4628242779715	1787.2712153324194	2330.873090443477	2049.4796534446514	80124.3825231289
17527	Q07065	86.0	N-Term(TMTpro); R18(Label:13C(6)15N(4))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2455.5309997353775
17528	P58107; Q15149	80.911	N-Term(TMTpro); K10(TMTproK8)	0.0	714.9053430344047	821.6288232662521	112.46226689659693	319.7364741871629	646.5137030001395	520.5650855145554	558.2687628425253	723.955759281344	275.5949180382506	452.14574154187335	918.0682795068712	522.5656847267878	29871.929098140245
17529	P14625	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	246.08901449850106	340.28899697979745	178.68010869599777	265.9189144441677	403.936441832193	384.746991904651	312.6880629138872	307.15049308302986	263.5570613693662	292.8456536841865	243.1490710143051	280.04440590442215	10725.633999960963
17530	P00338	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	330.78376811738707	300.6247285947599	165.4611493450355	227.5892687152412	378.392553508002	387.2208266795681	302.5762503177785	347.28777868174967	327.0593290908403	422.79424067513986	483.9789792790554	369.0084405896659	8831.327172764924
17531	P52565	84.087	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	716.792086755385	821.6682047380583	615.0824845570229	517.0369208297667	913.6018094566208	913.2119670628814	648.8368488362638	806.590647237599	675.6176745653844	728.2002352969736	982.2231111720913	970.9653494227024	11850.834493719369
17532	P26373	86.0	N-Term(TMTpro); R13(Label:13C(6)15N(4))	0.0	159.4780434921886	186.56790608390725	0.0	0.0	115.00367708782323	198.67381055983083	144.27705015003608	73.89234697845745	43.16946448037493	143.49771773502152	118.45093032976297	126.79459815153723	7710.5206091834825
17533	P60709; P68133	7.085	N-Term(TMTpro); R9(Label:13C(6)15N(4)); R11(Label:13C(6)15N(4))	0.0	13771.733468957409	12813.61682634016	7300.464311525044	9367.981384360073	12021.765474362128	13224.555411004647	12714.250818583794	11887.066114380636	11043.425886412566	10596.387539553658	10764.998222961094	11352.014114139927	0.0
17534	Q16881	82.95100000000001	N-Term(TMTpro); K8(TMTproK8)	0.0	812.6339137538503	1253.9588622402516	474.3176353474985	630.0843259797737	886.5272530612565	1036.6338457681445	926.2612148006383	715.822600319605	543.2538182118064	702.7951112237633	664.844221115	871.1975286783395	25392.42705939555
17535	P55084	86.0	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	124.441417650517	459.5862786823859	37.85091247643527	4.4877492659795735	308.9238028310738	251.39744920830003	320.79809805837954	44.95006699098553	53.32873807552414	68.53156153062514	407.9522057036286	374.8994980403313	8764.569680433255
17536	P08670	33.32	N-Term(TMTpro); R14(Label:13C(6)15N(4))	0.0	287.6163845269084	841.2646775885273	60.1290859888727	305.76612211279416	550.7321784214055	461.33130014571816	436.3584825430771	340.52656224574775	67.65229930433179	369.55192949555976	538.398377304437	725.3592709015352	11603.091347744958
17537	P08670	86.0	N-Term(TMTpro); R14(Label:13C(6)15N(4))	0.0	1435.6109754871954	1541.066680072056	663.2373014757524	715.7024699463951	1236.8922460749518	1383.8800845255587	1432.7266362354699	1326.6033148804186	1030.8219074867748	1138.2956634582197	1147.4634003135889	1332.3363400655394	23679.91727140799
17538	P63104; P31947; P31946; Q04917; P61981; P27348; P62258	7.999	N-Term(TMTpro); K8(TMTproK8)	0.0	5623.5587472000125	6304.986928765417	3097.800228694202	3513.796985372129	5823.948650031744	5106.388981008098	5551.454497229313	4545.338265294996	4083.925390415392	4229.5152620888	6331.106747664182	5597.548329376267	180650.91226323077
17539	P14618	17.656	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	2454.9144234778023	2427.133129508854	1378.0453679720908	1798.4425090020122	2177.5383863744337	2276.1361022089413	1938.5569740343235	2154.2372814416076	1202.076115469427	1827.9788350893823	2746.38120318044	2195.3508769412274	83927.73441949007
17540	P62701	27.213	N-Term(TMTpro); K13(TMTproK8)	0.0	976.5709278437321	1355.1673616910857	447.0857375588798	512.0052786311032	736.5473419720704	1128.269545659085	1252.5263774170808	1068.7717150688995	690.082715753666	900.7129065759891	1133.2067064733342	1216.161577027748	25421.25400944844
17541	Q02543	86.0	N-Term(TMTpro); C11(Carbamidomethyl); R13(Label:13C(6)15N(4))	0.0	810.0787844264638	894.7104607480375	318.9044233077527	322.2913598398262	782.0004029875441	658.8924844646089	882.0824381516637	795.7508051317444	723.2052067238379	661.6948702029334	766.462302420639	854.8811526403196	8696.327257676629
17542	P22314	86.0	N-Term(TMTpro); K15(TMTproK8)	0.0	642.3709055341781	543.8859521025795	287.6840820507846	492.69464875199947	423.5926910118028	507.1726569022917	468.80992223973635	432.5077819725718	316.0682658643	440.49712671708767	598.8870636935126	591.1045426817095	15159.748756108274
17543	Q9Y490	86.0	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	195.7397836708417	164.71938878429626	0.0	77.63084994840017	153.31159043594096	79.00800078598525	74.73145938895766	86.2095969227978	40.50512694139502	46.68794803870628	209.88538921008114	61.76683714547244	9202.225185991578
17544	Q09666	85.80799999999999	N-Term(TMTpro); K9(TMTproK8)	0.0	440.67291080336054	801.9147937943098	72.80265746521468	419.3276298264832	478.85456876706553	561.7753009148187	439.31359922714796	321.60139379694783	210.25184428057037	263.95805520637214	519.5218522919231	480.40728272362867	24567.559191793436
17545	P12814	41.523	N-Term(TMTpro); K12(TMTproK8)	0.0	741.5342795024108	565.6260156454236	246.4160073973003	362.7573845488805	827.7145698267723	560.6176175100422	652.3476902357329	661.4750600474872	377.22513670410035	638.6937284612395	901.4620711792923	830.8741033118649	28628.86959666447
17546	P39748	86.0	N-Term(Prot)(Met-loss); N-Term(TMTpro); K8(TMTproK8)	0.0	0.0	0.0	0.0	0.0	157.0255580625062	0.0	120.97895803042411	0.0	0.0	0.0	82.80689853345757	8.387878296665804	12221.699651929332
17547	P18206	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	948.4958059785812	441.2371147616633	552.5665707423663	350.6580409399336	448.45094495564956	477.97967652963246	557.9606356055991	497.18177453723763	364.9495537512304	468.9179653892853	675.3788060910246	423.75241662801193	10646.849225447355
17548	Q13765	72.775	N-Term(TMTpro); K15(TMTproK8)	0.0	144.9723004804232	247.53608695106732	0.0	0.04411178771215418	125.40709276342068	318.3070120288762	216.06037972950548	418.89059996148126	0.0	104.51731071566269	118.44049101830433	184.2096487293761	9942.480422080025
17549	P10809	86.0	N-Term(TMTpro); K12(TMTproK8)	0.0	465.7666568319494	525.779208993379	263.0648386367395	344.7018321876503	468.410537749833	527.7178228051605	482.2009169137881	386.0730084635903	283.478224513276	397.6824734097489	470.9009054249119	505.688059841419	9149.188566421739
17550	P05787	86.0	N-Term(TMTpro); K9(TMTproK8)	0.0	217.54083767713985	264.5472453678069	128.77312123526826	146.93675407081003	209.68723527532177	263.4038950816167	254.00298384368148	153.8691332736421	0.0	292.64256377248046	437.544114751693	165.54822831216063	35414.32885453439
17551	P08670	28.233	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	958.2348011779695	1268.599200269603	0.0	537.1440269510663	1312.7743496693088	1098.7113876849648	992.704261814411	1022.3106882136431	391.6505452846118	786.0630700029692	1617.3291752547798	1347.321869251903	44623.77272841022
17552	P35637; Q92804	86.0	N-Term(TMTpro); K14(TMTproK8)	0.0	387.9761312634246	538.5748662982933	369.8534471750463	391.3624839819511	444.06867254864983	397.9292401197009	448.9002106248721	524.5063473766909	456.77529476133213	429.1861740850861	485.4155482352588	479.00905077274194	4350.031370214455
17553	P04083	86.0	N-Term(TMTpro); K24(TMTproK8)	0.0	162.57361895535527	155.82995406390316	162.49408768742333	89.37088371406068	144.57476260552997	141.40410178354514	174.07572096387165	171.51741065851294	138.85153520030192	201.06132607048582	179.28333217761818	127.61765236479553	2681.5715087789645
17554	Q09666	86.0	N-Term(TMTpro); K9(TMTproK8)	0.0	579.5115953909624	690.5357307058389	348.3709722260469	401.69266737514295	572.7013978316195	784.2523368815234	540.7218222255931	477.51824804141756	210.43595517436393	492.57162009822423	568.2300178554681	480.55797412924835	22682.134133463907
17555	P21333	18.616	N-Term(TMTpro); R13(Label:13C(6)15N(4))	0.0	22.009322894181878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.013309432600636	0.0	188.4212213303672	9883.839200402534
17556	P62987; P62979	7.949	N-Term(TMTpro); K9(TMTproK8)	0.0	4514.027510892267	7570.999194231578	2904.920790865037	3840.2916122489005	6263.6543524986055	4884.925833660969	5488.6040250694705	6658.751404047317	3397.564930303397	4503.947340084471	6482.078440549302	6118.966080548294	75964.85729133146
17557	P46940	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8091.746310133473
17558	Q6P2Q9	86.0	N-Term(TMTpro); R19(Label:13C(6)15N(4))														
17559	P21796	8.055	N-Term(TMTpro); K8(TMTproK8)	0.0	8333.484850438608	8899.004617306615	6490.616966124966	7106.500954969919	9582.108861225557	9249.226258590481	8528.760742117809	8586.244885668239	8728.33601945122	8151.824703553933	9481.647790693625	8920.438468985396	0.0
17560	P39023	32.394	N-Term(TMTpro); C3(Carbamidomethyl); R11(Label:13C(6)15N(4))														
17561	P43243	86.0	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	758.762575283225	620.4090388785646	604.2370080433169	468.2134425179439	818.0868727878202	714.8759995523424	588.9837510748974	845.0111544291411	778.3120320405043	638.635377916073	657.5211568910378	709.6138662792362	6176.156816848718
17562	P47756	86.0	N-Term(TMTpro); C5(Carbamidomethyl); R9(Label:13C(6)15N(4))	0.0	266.0727712242474	333.0144430434209	158.1816546765897	169.10697144434403	295.85543132996986	181.96930716923316	237.20509430009974	171.82736417619776	142.37180927009535	288.99728238134935	412.1742788812803	186.80260061365607	10183.82251569456
17563	P36578	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	812.9855271089318	903.15959989572	383.28105249865735	569.3616883156972	583.5396609849265	608.590709295763	741.1948968609556	806.6830115483797	486.73818008031094	734.5278332069333	732.0599735780293	842.4796624221062	12082.005028843834
17564	P29401	84.881	N-Term(TMTpro); K9(TMTproK8)	0.0	965.2117591448032	1058.4288709225498	493.39240974814356	763.5373647528072	1032.9921096920389	924.8857873154884	969.2180373140968	1125.121644715993	460.36860105038204	814.9282981887786	1146.9497043872755	1158.206977627036	32123.08314613791
17565	P38646	86.0	N-Term(TMTpro); K9(TMTproK8)	0.0	632.3475550411882	660.5334773623789	535.3911874369088	536.7195866433343	684.4901794059641	628.6692046067782	702.7958694617929	646.1693929308211	482.0602322062149	695.1461967797717	761.8306770133516	690.5676859514912	9800.3403721856
17566	O43707	19.615	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	1187.915775159985	687.6972978919976	1109.6178124346816	594.4939160803788	991.7863936584936	1286.4463172486185	1363.4920537449925	1194.7485865782328	250.9793193131518	871.3731482399808	798.3785024157478	940.9834861296076	43187.4452474801
17567	P38646	43.565	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	646.597389131075	1069.9112129767323	575.1411946237968	656.2666041734951	888.002228375165	881.5236462653484	727.8651462291086	798.524529673442	628.5262241433479	478.872080720284	1029.4215009034601	984.8225870122446	15919.818225224531
17568	P08670	67.176	N-Term(TMTpro); K9(TMTproK8)	0.0	1576.5649412909947	1668.3049959282566	703.9211944835091	818.3720929802668	1474.3912115373241	1530.6548513486068	1515.3483127246532	1491.3486207049045	848.781081320874	1310.0835944354012	1910.6029448269892	1614.9992973135859	30790.761069361448
